Name,Description,Website,Theme,Focus Area,Opportunity Space,Play,Business Model Option,Friction Point,Business Model,Technologies ,Founded,Headcount,Country,Region,Funded,Funding Stage,Total Funding (USD),TRL,Maturity,Owner,Relevance,Inc. Compass,Hero,Investors,Founded Score,Founded Weighting,Headcount Score,Headcount Weighting,Funding Score,Funding Weighting,TRL Score,TRL Weighting,Total Score,Result
Pipe,"Online revenue-based financing marketplace for SaaS businesses. It offers a solution that connects businesses with investors for revenue-based financing. Businesses can integrate the accounting and ERP systems to the platform using APIs. The loan amount is based on the businesses data obtained from the system. It features integrations with existing payment tools, automated monthly statements, and more.",http://sonatrafinance.com.kh,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2019,0,United States of America,North America,Yes,Series C,"$316,000,000.00",,Emerging,Andrea,High,TRUE,FALSE,,0.5,0.3,1,0,0.7,0.7,,0,0.64,Emerging
Validus,"P2P platform for business loans. It is a marketplace connecting borrowers with lenders for multiple business loan products including invoice financing, purchase order financing, working capital loans, enterprise financing scheme, and more. It also provides financial news, a loan calculator, and more.",https://nobletrustmicrofinance.com,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2015,0,Singapore,Asia,Yes,Series B,"$80,468,700.00",,Emerging,Andrea,,TRUE,FALSE,,1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
Arc,"Online platform for revenue-based financing. It offers a solution that enables businesses to convert a part of future revenue into funds. Businesses must integrate accounting, banking, and billing software using APIs. It offers a dashboard with real-time scores based on financial data. Businesses can select the amount and request financing. Once approved, the funds are transferred to the registered business bank account.","https://www.arc.tech/
",Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2021,0,United States of America,North America,Yes,Seed,"$11,000,000.00",,Nascent,Glaiza,,TRUE,FALSE,,0.2,0.3,1,0,0.2,0.7,,0,0.2,Nascent
Solfácil,Online marketplace for residential solar financing. It connects consumers with multiple investors and installers of solar energy. Users can define the photovoltaic solar project on the basis of requirements and pay the monthly installments.,https://solfacil.com.br/ ,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2018,0,Brazil,South America,Yes,Series C,"$135,069,943.00",,Emerging,Glaiza,,TRUE,FALSE,,0.5,0.3,1,0,0.7,0.7,,0,0.64,Emerging
NeoGrowth,NeoGrowthis an online platform that offers collateral-free business loans. NeoGrowth offers multiple repayment options to e-commerce merchants wherein businesses pay for the period of sales made. It also offers cash advances against future sales from credit and debit cards on its POS. It approves loans based on current and future cash flows.,http://primeguarantymf.com,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2013,0,India,Asia,Yes,Series E,"$95,134,330.00",,Mature,Andrea,High,TRUE,FALSE,,1,0.3,1,0,0.7,0.7,,0,0.79,Mature
Camino Financial,"Online platform for business loans. It offers business loans to users with multiple terms, amounts, and repayment options. Businesses can select loan products by connecting with a loan advisor for assistance. Users must add the required details and apply for the loan. Once approved, the funds are transferred to the registered bank account.",https://www.mifida-myanmar.com,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2014,,United States of America,North America,Yes,Series A,"$12,722,039.00",,Emerging,Andrea,High,TRUE,FALSE,,1,0.3,,0,0.4,0.7,,0,0.58,Emerging
Leif,"Online platform for income shared agreements. It offers a platform for the financing of income-shared agreements for schools. It provides a dashboard that facilitates the management and tracking of financial data for schools. It allows schools to verify student identity, run credit evaluations, check income, and collect payments. It provides financing for students for education on the basis of a fixed percentage of income.",https://www.leif.org/ ,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2017,0,United States of America,North America,Yes,Series A,"$12,991,692.00",,Emerging,Glaiza,,TRUE,FALSE,,0.7,0.3,1,0,0.4,0.7,,0,0.49,Emerging
dv01,"DV01 is an analytics firm that evaluates loans listed on P2P lending platforms. It helps institutional investors decide which consumer loans to finance through marketplace lenders. It improves workflows and facilitates transactions for institutional investors, banks, and lenders. It allows users to review loan performance, both at the pool and individual level. Its streamlined user interface makes it easy to execute complex queries to quickly identify a specific pool or subset of loans by origination attributes and returns.",http://gifsmicrofinance.com,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2014,0,United States of America,North America,Yes,Series B,"$41,000,000.00",,Emerging,Andrea,High,TRUE,FALSE,,1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
Level Goals,Online credit line platform for businesses. Enables businesses to access funding based on the earnings with repayments tied to the income. Funds are received via ACH or PayPal.,https://urc-nazinon.bf,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2019,0,United States of America,North America,Yes,Series A,"$8,620,000.00",,Emerging,Andrea,High,TRUE,FALSE,,0.5,0.3,1,0,0.4,0.7,,0,0.43,Emerging
Livfin,"Online platform for business loans. It offers multiple loan products to small and medium-sized businesses including working capital loans, invoice financing, business credit lines, and more. It also features a guarantee scheme for businesses. Users must add the required details and apply for the loan. Once approved, the funds are transferred to the registered bank account. It also offers a cloud-based solution that enables businesses to monitor loans and invoice status.",https://livfin.com/,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2017,,India,Asia,Yes,Series C,"$80,714,698.00",,Mature,Andrea,,TRUE,FALSE,,0.7,0.3,,0,0.7,0.7,,0,0.7,Mature
Console,"Cloud-based property management and trust accounting software. Features include portfolio management, trust accounting, workflow management, commercial properties management solution, holiday lettings management solution, an text messaging solution, and more. The mobile app is available for download on android and iOS devices.",https://www.console.com.au/,Space Management​,Space Design & Management​,,,,,,,1989,0,Australia,Oceania,Yes,Series B,"$7,500,000.00",,Emerging,,,FALSE,FALSE,,1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
re:cap,"Online platform for revenue-based financing. It enables subscription-based businesses to obtain loans based on future recurring revenues. Users can obtain loans based on customized terms, amounts, and repayment options. Businesses must add the required details and connect the accounting and ERP systems to the platform. Once approved, the funds are transferred to the registered bank account.",http://www.alkhairsociety.com/alkweb/,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2021,0,Germany,Europe,Yes,Seed,"$27,768,000.00",,Nascent,Andrea,High,TRUE,FALSE,,0.2,0.3,1,0,0.2,0.7,,0,0.2,Nascent
Silvr,"Online lending platform providing financing solution for e-commerce businesses. Businesses can connect e-commerce platform on the website and select the funding amount required for ads campaigns & marketing, and upon approval, the loan amount gets disbursed in the linked business account. Repayment of loans can be done after the products are sold to the customers.",http://diremicrofinance.com,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2019,0,France,Europe,Yes,Series A,"$24,164,580.00",,Emerging,Andrea,,TRUE,FALSE,,0.5,0.3,1,0,0.4,0.7,,0,0.43,Emerging
Finitive,"Online marketplace for business loans. It enables institutional investors to invest in alternative lending products. Investors can invest in warehouse lines, forward flow, and whole loan purchase agreements, term loans, participation, funds, and equity. It enables businesses to acquire multiple loan products for development and more.",https://gdfpl.com,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2017,0,United States of America,North America,Yes,Series A,"$6,000,000.00",,Emerging,Andrea,High,TRUE,FALSE,,0.7,0.3,1,0,0.4,0.7,,0,0.49,Emerging
Crowdo,"Equity crowdfunding for business loans. P2P marketplace for business loans. It allows equity crowdfunding for business loans. It also helps businesses in the building and managing a fully branded crowdsourcing platform. It offers business credit lines, supply chain financing, and more.",https://www.eskala.org/,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2012,0,Singapore,Asia,,Series A,,,Emerging,Andrea,High,TRUE,FALSE,,1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
Copper Labs,"Provider of energy monitoring solutions for residential applications. The platform leverages machine learning to understand electric meters and track energy more than sixty times an hour to suggest simple changes for saving energy. Major features include identifying energy anomalies, energy insights, and customer engagement for utilities.",https://www.copperlabs.com/,Space Management​,Space Design & Management​,(4) Managing the formation and operations of a space,,,,,,2012,0,United States of America,North America,Yes,Series A,"$9,500,000.00",,Emerging,Glaiza,,TRUE,FALSE,,1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
Finzy,"Online P2P marketplace for consumer and business loans. It enables users to borrow and lend multiple loan products including debt consolidation loans, renovation loans, healthcare loans, auto loans, business loans, and purchase loans with flexible loan amounts, terms, and repayment options. Users must add the required personal information and apply for the loan. Once approved, the funds are transferred to the registered bank account. It also offers an investor portal that enables investors to invest based on desired terms and returns.",https://finzy.com/  ,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2016,0,India,Asia,Yes,Seed,"$7,794,857.00",,Nascent,Glaiza,,TRUE,FALSE,,0.7,0.3,1,0,0.2,0.7,,0,0.35,Nascent
Sharpist,"Mobile-based mentorship platform provider. The features of the product include video coaching, learner dashboard, progress tracking, expert consulting, etc. Through the platform, employees can search & connect with leadership experts, psychologists, and top managers. Employees can connect with coaches via video to resolve their doubts & queries and improve their weaknesses.",https://www.sharpist.com/,Support Services,Expertise & Community,(12) Launching and accelerating businesses,,,,,,2018,,Germany,Europe,Yes,Series A,"$28,000,000.00",,Emerging,Glaiza,,TRUE,FALSE,,0.5,0.3,,0,0.4,0.7,,0,0.43,Emerging
